武器种类,时代,成本,移动映射成本损耗/H,交战映射成本损耗/H,编制宽度,组织度,侦查（10阶段）,防御（10阶段）,装甲厚度,火控（10阶段）,电子干扰（10阶段）,电子抗性（10阶段）,燃料容量,燃料每轮消耗,对地友伤（10阶段）,对地命中（10阶段）,对地穿甲穿透（10阶段）,对地压制（10阶段）,对空命中（10阶段）,对空伤害（10阶段）,对空装甲穿透（不用设计就是0即可）,对海命中（10阶段）,对海装甲穿透（10阶段）,海洋适应性,平原适应性,城市适应性,丘陵适应性,森林适应性,丛林适应性,山地适应性,沙漠适应性,沼泽适应性,可通行冰面湖泊适应性,酷暑适应性,炎热适应性,温和适应性,严寒适应性,极寒适应性,晴朗适应性,小雨适应性,暴雨适应性,小雪适应性,暴风雪适应性,沙尘暴适应性,大雾适应性,人力占用,速度（km/h）,部队摩托化时卡车成本系数,部队非摩托化时卡车成本系数,血量,突破（10阶段）,堑壕防御,对地硬攻（10阶段）,对地软攻（10阶段）,对海伤害（10阶段）,武器定位
自行火炮,现代,12000,0.002,0.006,40,50.975,0.008=0.022=0.039=0.05=0.07=0.062=0.043=0.027=0.014=0.007,12.613=33.635=57.81=75.679=105.109=92.496=65.168=39.941=21.022=10.511,16.075,0.008=0.022=0.039=0.05=0.07=0.062=0.043=0.027=0.014=0.007,0.01=0.027=0.046=0.06=0.084=0.074=0.052=0.032=0.017=0.008,0.01=0.027=0.046=0.06=0.084=0.074=0.052=0.032=0.017=0.008,192,2.304,0.018=0.043=0.115=0.198=0.288=0.36=0.324=0.252=0.162=0.079,0.012=0.031=0.054=0.071=0.098=0.086=0.061=0.037=0.02=0.01,1.095=2.628=7.007=12.044=17.518=21.898=19.708=15.328=9.854=4.817,2.628=6.307=16.817=28.905=42.044=52.555=47.299=36.788=23.65=11.562,0.022=0.041=0.061=0.08=0.098=0.093=0.08=0.061=0.041=0.022,2.89=5.518=8.146=10.774=13.139=12.482=10.774=8.146=5.518=2.89,0=0=0=0=0=0=0=0=0=0,0.012=0.031=0.054=0.071=0.098=0.086=0.061=0.037=0.02=0.01,0=3.2=8=16=27.2=32=28.8=22.4=12.8=6.4,1,1,0.94,0.94,0.94,0.94,0.94,0.94,0.69,0.94,0.94,0.94,1,0.94,0.69,1,0.94,0.69,0.94,0.69,0.69,0.94,112,20,0.12,0.02,49.423,8.409=22.423=38.54=50.452=70.073=61.664=43.445=26.628=14.015=7.007,38,1.095=2.628=7.007=12.044=17.518=21.898=19.708=15.328=9.854=4.817,2.628=6.307=16.817=28.905=42.044=52.555=47.299=36.788=23.65=11.562,3.469=9.25=15.898=20.812=28.905=25.436=17.921=10.984=5.781=2.89,1
火箭炮,二战,500,0.002,0.006,52,35.957,0.004=0.011=0.019=0.025=0.035=0.031=0.022=0.013=0.007=0.004,4.331=11.549=19.85=25.985=36.091=31.76=22.376=13.715=7.218=3.609,7.049,0.004=0.011=0.019=0.025=0.035=0.031=0.022=0.013=0.007=0.004,0.005=0.013=0.023=0.03=0.042=0.037=0.026=0.016=0.008=0.004,0.005=0.013=0.023=0.03=0.042=0.037=0.026=0.016=0.008=0.004,4,0.048,0.009=0.022=0.058=0.099=0.144=0.18=0.162=0.126=0.081=0.04,0.006=0.016=0.027=0.035=0.049=0.043=0.03=0.019=0.01=0.005,0.376=0.902=2.406=4.135=6.015=7.519=6.767=5.263=3.384=1.654,0.902=2.165=5.775=9.925=14.436=18.045=16.241=12.632=8.12=3.97,0.011=0.021=0.03=0.04=0.049=0.047=0.04=0.03=0.021=0.011,0.992=1.895=2.797=3.699=4.511=4.286=3.699=2.797=1.895=0.992,0=0=0=0=0=0=0=0=0=0,0.006=0.016=0.027=0.035=0.049=0.043=0.03=0.019=0.01=0.005,0=2.3=5.75=11.5=19.55=23=20.7=16.1=9.2=4.6,0.92,0.92,0.86,0.86,0.86,0.86,0.86,0.86,0.61,0.86,0.86,0.86,0.92,0.86,0.61,0.92,0.86,0.61,0.86,0.61,0.61,0.86,145,6,0.35,0.08,37.581,2.887=7.699=13.233=17.324=24.061=21.173=14.918=9.143=4.812=2.406,28,0.376=0.902=2.406=4.135=6.015=7.519=6.767=5.263=3.384=1.654,0.902=2.165=5.775=9.925=14.436=18.045=16.241=12.632=8.12=3.97,1.191=3.176=5.459=7.146=9.925=8.734=6.153=3.771=1.985=0.992,0
火箭炮,冷战,3000,0.002,0.006,52,43.053,0.006=0.016=0.028=0.037=0.051=0.045=0.031=0.019=0.01=0.005,7.89=21.039=36.161=47.338=65.747=57.857=40.763=24.984=13.149=6.575,11.027,0.006=0.016=0.028=0.037=0.051=0.045=0.031=0.019=0.01=0.005,0.007=0.019=0.033=0.044=0.061=0.054=0.038=0.023=0.012=0.006,0.007=0.019=0.033=0.044=0.061=0.054=0.038=0.023=0.012=0.006,34.8,0.418,0.013=0.031=0.084=0.144=0.209=0.261=0.235=0.183=0.117=0.057,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,0.685=1.644=4.383=7.534=10.958=13.697=12.328=9.588=6.164=3.013,1.644=3.945=10.52=18.08=26.299=32.874=29.586=23.011=14.793=7.232,0.016=0.03=0.044=0.058=0.071=0.067=0.058=0.044=0.03=0.016,1.808=3.452=5.095=6.739=8.218=7.807=6.739=5.095=3.452=1.808,0=0=0=0=0=0=0=0=0=0,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,0=2.7=6.75=13.5=22.95=27=24.3=18.9=10.8=5.4,0.956,0.956,0.896,0.896,0.896,0.896,0.896,0.896,0.646,0.896,0.896,0.896,0.956,0.896,0.646,0.956,0.896,0.646,0.896,0.646,0.646,0.896,145,10,0.35,0.08,43.34,5.26=14.026=24.107=31.559=43.831=38.572=27.175=16.656=8.766=4.383,32.5,0.685=1.644=4.383=7.534=10.958=13.697=12.328=9.588=6.164=3.013,1.644=3.945=10.52=18.08=26.299=32.874=29.586=23.011=14.793=7.232,2.17=5.786=9.944=13.018=18.08=15.911=11.21=6.871=3.616=1.808,0
火箭炮,现代,15000,0.002,0.006,52,51.188,0.008=0.022=0.039=0.05=0.07=0.062=0.043=0.027=0.014=0.007,12.892=34.379=59.088=77.352=107.433=94.541=66.609=40.825=21.487=10.743,16.214,0.008=0.022=0.039=0.05=0.07=0.062=0.043=0.027=0.014=0.007,0.01=0.027=0.046=0.06=0.084=0.074=0.052=0.032=0.017=0.008,0.01=0.027=0.046=0.06=0.084=0.074=0.052=0.032=0.017=0.008,24,0.288,0.018=0.043=0.115=0.198=0.288=0.36=0.324=0.252=0.162=0.079,0.012=0.031=0.054=0.071=0.098=0.086=0.061=0.037=0.02=0.01,1.119=2.686=7.162=12.31=17.906=22.382=20.144=15.667=10.072=4.924,2.686=6.446=17.189=29.544=42.973=53.717=48.345=37.602=24.172=11.818,0.022=0.041=0.061=0.08=0.098=0.093=0.08=0.061=0.041=0.022,2.954=5.64=8.326=11.012=13.429=12.758=11.012=8.326=5.64=2.954,0=0=0=0=0=0=0=0=0=0,0.012=0.031=0.054=0.071=0.098=0.086=0.061=0.037=0.02=0.01,0=3.2=8=16=27.2=32=28.8=22.4=12.8=6.4,1,1,0.94,0.94,0.94,0.94,0.94,0.94,0.69,0.94,0.94,0.94,1,0.94,0.69,1,0.94,0.69,0.94,0.69,0.69,0.94,145,15,0.35,0.08,49.694,8.595=22.919=39.392=51.568=71.622=63.027=44.406=27.216=14.324=7.162,38,1.119=2.686=7.162=12.31=17.906=22.382=20.144=15.667=10.072=4.924,2.686=6.446=17.189=29.544=42.973=53.717=48.345=37.602=24.172=11.818,3.545=9.454=16.249=21.272=29.544=25.999=18.317=11.227=5.909=2.954,0
防空炮,一战,150,0.002,0.006,20,31.849,0.003=0.008=0.014=0.019=0.026=0.023=0.016=0.01=0.005=0.003,2.704=7.212=12.395=16.227=22.537=19.833=13.973=8.564=4.507=2.254,4.179,0.003=0.008=0.014=0.019=0.026=0.023=0.016=0.01=0.005=0.003,0.004=0.01=0.017=0.023=0.032=0.028=0.02=0.012=0.006=0.003,0.004=0.01=0.017=0.023=0.032=0.028=0.02=0.012=0.006=0.003,0.9,0.011,0.001=0.002=0.005=0.008=0.012=0.015=0.014=0.01=0.007=0.003,0.004=0.012=0.02=0.026=0.037=0.032=0.023=0.014=0.007=0.004,0.27=0.721=1.24=1.623=2.254=1.983=1.397=0.856=0.451=0.225,0.563=1.502=2.582=3.381=4.695=4.132=2.911=1.784=0.939=0.47,0.008=0.015=0.023=0.03=0.037=0.035=0.03=0.023=0.015=0.008,1.653=3.155=4.658=6.16=7.512=7.137=6.16=4.658=3.155=1.653,0=0=0=0=0=0=0=0=0=0,0.004=0.012=0.02=0.026=0.037=0.032=0.023=0.014=0.007=0.004,0=1.9=4.75=9.5=16.15=19=17.1=13.3=7.6=3.8,0.9,0.9,0.84,0.84,0.84,0.84,0.84,0.84,0.59,0.84,0.84,0.84,0.9,0.84,0.59,0.9,0.84,0.59,0.84,0.59,0.59,0.84,56,4,0.35,0.08,34.172,1.803=4.808=8.264=10.818=15.025=13.222=9.315=5.709=3.005=1.502,25.5,0.27=0.721=1.24=1.623=2.254=1.983=1.397=0.856=0.451=0.225,0.563=1.502=2.582=3.381=4.695=4.132=2.911=1.784=0.939=0.47,0.744=1.983=3.409=4.462=6.198=5.454=3.843=2.355=1.24=0.62,1
防空炮,二战,400,0.002,0.006,20,35.748,0.004=0.011=0.019=0.025=0.035=0.031=0.022=0.013=0.007=0.004,4.194=11.185=19.224=25.166=34.953=30.759=21.671=13.282=6.991=3.495,5.818,0.004=0.011=0.019=0.025=0.035=0.031=0.022=0.013=0.007=0.004,0.005=0.013=0.023=0.03=0.042=0.037=0.026=0.016=0.008=0.004,0.005=0.013=0.023=0.03=0.042=0.037=0.026=0.016=0.008=0.004,3.2,0.038,0.001=0.002=0.006=0.011=0.016=0.02=0.018=0.014=0.009=0.004,0.006=0.016=0.027=0.035=0.049=0.043=0.03=0.019=0.01=0.005,0.419=1.119=1.922=2.517=3.495=3.076=2.167=1.328=0.699=0.35,0.874=2.33=4.005=5.243=7.282=6.408=4.515=2.767=1.456=0.728,0.011=0.021=0.03=0.04=0.049=0.047=0.04=0.03=0.021=0.011,2.563=4.893=7.224=9.554=11.651=11.069=9.554=7.224=4.893=2.563,0=0=0=0=0=0=0=0=0=0,0.006=0.016=0.027=0.035=0.049=0.043=0.03=0.019=0.01=0.005,0=2.3=5.75=11.5=19.55=23=20.7=16.1=9.2=4.6,0.92,0.92,0.86,0.86,0.86,0.86,0.86,0.86,0.61,0.86,0.86,0.86,0.92,0.86,0.61,0.92,0.86,0.61,0.86,0.61,0.61,0.86,56,4,0.35,0.08,37.316,2.796=7.457=12.816=16.778=23.302=20.506=14.447=8.855=4.66=2.33,28,0.419=1.119=1.922=2.517=3.495=3.076=2.167=1.328=0.699=0.35,0.874=2.33=4.005=5.243=7.282=6.408=4.515=2.767=1.456=0.728,1.153=3.076=5.287=6.921=9.612=8.459=5.96=3.653=1.922=0.961,1
防空炮,冷战,1200,0.002,0.006,20,42.182,0.006=0.016=0.028=0.037=0.051=0.045=0.031=0.019=0.01=0.005,7.063=18.835=32.373=42.38=58.86=51.797=36.493=22.367=11.772=5.886,8.845,0.006=0.016=0.028=0.037=0.051=0.045=0.031=0.019=0.01=0.005,0.007=0.019=0.033=0.044=0.061=0.054=0.038=0.023=0.012=0.006,0.007=0.019=0.033=0.044=0.061=0.054=0.038=0.023=0.012=0.006,13.92,0.167,0.001=0.003=0.009=0.016=0.023=0.029=0.026=0.02=0.013=0.006,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,0.706=1.884=3.237=4.238=5.886=5.18=3.649=2.237=1.177=0.589,1.472=3.924=6.744=8.829=12.263=10.791=7.603=4.66=2.453=1.226,0.016=0.03=0.044=0.058=0.071=0.067=0.058=0.044=0.03=0.016,4.316=8.24=12.164=16.089=19.62=18.639=16.089=12.164=8.24=4.316,0=0=0=0=0=0=0=0=0=0,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,0=2.7=6.75=13.5=22.95=27=24.3=18.9=10.8=5.4,0.956,0.956,0.896,0.896,0.896,0.896,0.896,0.896,0.646,0.896,0.896,0.896,0.956,0.896,0.646,0.956,0.896,0.646,0.896,0.646,0.646,0.896,56,4,0.35,0.08,42.232,4.709=12.557=21.582=28.253=39.24=34.531=24.329=14.911=7.848=3.924,32.5,0.706=1.884=3.237=4.238=5.886=5.18=3.649=2.237=1.177=0.589,1.472=3.924=6.744=8.829=12.263=10.791=7.603=4.66=2.453=1.226,1.942=5.18=8.903=11.654=16.187=14.244=10.036=6.151=3.237=1.619,1
防空炮,现代,5000,0.002,0.006,20,50.14,0.008=0.022=0.039=0.05=0.07=0.062=0.043=0.027=0.014=0.007,11.52=30.719=52.798=69.117=95.996=84.477=59.518=36.479=19.199=9.6,12.94,0.008=0.022=0.039=0.05=0.07=0.062=0.043=0.027=0.014=0.007,0.01=0.027=0.046=0.06=0.084=0.074=0.052=0.032=0.017=0.008,0.01=0.027=0.046=0.06=0.084=0.074=0.052=0.032=0.017=0.008,8,0.096,0.002=0.005=0.013=0.022=0.032=0.04=0.036=0.028=0.018=0.009,0.012=0.031=0.054=0.071=0.098=0.086=0.061=0.037=0.02=0.01,1.152=3.072=5.28=6.912=9.6=8.448=5.952=3.648=1.92=0.96,2.4=6.4=11=14.399=19.999=17.599=12.399=7.6=4=2,0.022=0.041=0.061=0.08=0.098=0.093=0.08=0.061=0.041=0.022,7.04=13.439=19.839=26.239=31.999=30.399=26.239=19.839=13.439=7.04,0=0=0=0=0=0=0=0=0=0,0.012=0.031=0.054=0.071=0.098=0.086=0.061=0.037=0.02=0.01,0=3.2=8=16=27.2=32=28.8=22.4=12.8=6.4,1,1,0.94,0.94,0.94,0.94,0.94,0.94,0.69,0.94,0.94,0.94,1,0.94,0.69,1,0.94,0.69,0.94,0.69,0.69,0.94,56,4,0.35,0.08,48.36,7.68=20.479=35.199=46.078=63.997=56.318=39.678=24.319=12.799=6.4,38,1.152=3.072=5.28=6.912=9.6=8.448=5.952=3.648=1.92=0.96,2.4=6.4=11=14.399=19.999=17.599=12.399=7.6=4=2,3.168=8.448=14.519=19.007=26.399=23.231=16.367=10.032=5.28=2.64,1
防空自行火炮,二战,1300,0.002,0.006,32,36.858,0.004=0.011=0.019=0.025=0.035=0.031=0.022=0.013=0.007=0.004,4.921=13.122=22.554=29.525=41.007=36.086=25.424=15.583=8.201=4.101,7.344,0.004=0.011=0.019=0.025=0.035=0.031=0.022=0.013=0.007=0.004,0.005=0.013=0.023=0.03=0.042=0.037=0.026=0.016=0.008=0.004,0.005=0.013=0.023=0.03=0.042=0.037=0.026=0.016=0.008=0.004,10.4,0.125,0.009=0.022=0.058=0.099=0.144=0.18=0.162=0.126=0.081=0.04,0.006=0.016=0.027=0.035=0.049=0.043=0.03=0.019=0.01=0.005,0.427=1.025=2.734=4.699=6.835=8.543=7.689=5.98=3.844=1.879,1.025=2.46=6.561=11.277=16.403=20.504=18.453=14.353=9.227=4.511,0.011=0.021=0.03=0.04=0.049=0.047=0.04=0.03=0.021=0.011,1.128=2.153=3.178=4.203=5.126=4.87=4.203=3.178=2.153=1.128,0=0=0=0=0=0=0=0=0=0,0.006=0.016=0.027=0.035=0.049=0.043=0.03=0.019=0.01=0.005,0=2.3=5.75=11.5=19.55=23=20.7=16.1=9.2=4.6,0.92,0.92,0.86,0.86,0.86,0.86,0.86,0.86,0.61,0.86,0.86,0.86,0.92,0.86,0.61,0.92,0.86,0.61,0.86,0.61,0.61,0.86,89,10,0.12,0.02,38.728,3.281=8.748=15.036=19.683=27.338=24.058=16.95=10.389=5.468=2.734,28,0.427=1.025=2.734=4.699=6.835=8.543=7.689=5.98=3.844=1.879,1.025=2.46=6.561=11.277=16.403=20.504=18.453=14.353=9.227=4.511,1.353=3.609=6.202=8.119=11.277=9.924=6.992=4.285=2.255=1.128,1
防空自行火炮,冷战,4500,0.002,0.006,32,43.439,0.006=0.016=0.028=0.037=0.051=0.045=0.031=0.019=0.01=0.005,8.256=22.017=37.841=49.538=68.803=60.546=42.658=26.145=13.761=6.88,11.21,0.006=0.016=0.028=0.037=0.051=0.045=0.031=0.019=0.01=0.005,0.007=0.019=0.033=0.044=0.061=0.054=0.038=0.023=0.012=0.006,0.007=0.019=0.033=0.044=0.061=0.054=0.038=0.023=0.012=0.006,52.2,0.626,0.013=0.031=0.084=0.144=0.209=0.261=0.235=0.183=0.117=0.057,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,0.717=1.72=4.587=7.884=11.467=14.334=12.901=10.034=6.45=3.153,1.72=4.128=11.008=18.921=27.521=34.401=30.961=24.081=15.481=7.568,0.016=0.03=0.044=0.058=0.071=0.067=0.058=0.044=0.03=0.016,1.892=3.612=5.332=7.052=8.6=8.17=7.052=5.332=3.612=1.892,0=0=0=0=0=0=0=0=0=0,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,0=2.7=6.75=13.5=22.95=27=24.3=18.9=10.8=5.4,0.956,0.956,0.896,0.896,0.896,0.896,0.896,0.896,0.646,0.896,0.896,0.896,0.956,0.896,0.646,0.956,0.896,0.646,0.896,0.646,0.646,0.896,89,15,0.12,0.02,43.832,5.504=14.678=25.228=33.025=45.868=40.364=28.438=17.43=9.174=4.587,32.5,0.717=1.72=4.587=7.884=11.467=14.334=12.901=10.034=6.45=3.153,1.72=4.128=11.008=18.921=27.521=34.401=30.961=24.081=15.481=7.568,2.27=6.055=10.406=13.623=18.921=16.65=11.731=7.19=3.784=1.892,1
防空自行火炮,现代,32000,0.002,0.006,32,51.912,0.008=0.022=0.039=0.05=0.07=0.062=0.043=0.027=0.014=0.007,13.839=36.905=63.43=83.035=115.327=101.488=71.503=43.824=23.065=11.533,16.688,0.008=0.022=0.039=0.05=0.07=0.062=0.043=0.027=0.014=0.007,0.01=0.027=0.046=0.06=0.084=0.074=0.052=0.032=0.017=0.008,0.01=0.027=0.046=0.06=0.084=0.074=0.052=0.032=0.017=0.008,512,6.144,0.018=0.043=0.115=0.198=0.288=0.36=0.324=0.252=0.162=0.079,0.012=0.031=0.054=0.071=0.098=0.086=0.061=0.037=0.02=0.01,1.201=2.883=7.688=13.215=19.221=24.026=21.624=16.818=10.812=5.286,2.883=6.92=18.452=31.715=46.131=57.663=51.897=40.364=25.949=12.686,0.022=0.041=0.061=0.08=0.098=0.093=0.08=0.061=0.041=0.022,3.171=6.055=8.938=11.821=14.416=13.695=11.821=8.938=6.055=3.171,0=0=0=0=0=0=0=0=0=0,0.012=0.031=0.054=0.071=0.098=0.086=0.061=0.037=0.02=0.01,0=3.2=8=16=27.2=32=28.8=22.4=12.8=6.4,1,1,0.94,0.94,0.94,0.94,0.94,0.94,0.69,0.94,0.94,0.94,1,0.94,0.69,1,0.94,0.69,0.94,0.69,0.69,0.94,89,20,0.12,0.02,50.615,9.226=24.603=42.287=55.357=76.885=67.658=47.668=29.216=15.377=7.688,38,1.201=2.883=7.688=13.215=19.221=24.026=21.624=16.818=10.812=5.286,2.883=6.92=18.452=31.715=46.131=57.663=51.897=40.364=25.949=12.686,3.806=10.149=17.443=22.835=31.715=27.909=19.663=12.052=6.343=3.171,1
便携式防空导弹,冷战,200,0.002,0.006,1,40.509,0.006=0.016=0.028=0.037=0.051=0.045=0.031=0.019=0.01=0.005,5.475=14.601=25.095=32.851=45.627=40.151=28.289=17.338=9.125=4.563,8.183,0.006=0.016=0.028=0.037=0.051=0.045=0.031=0.019=0.01=0.005,0.007=0.019=0.033=0.044=0.061=0.054=0.038=0.023=0.012=0.006,0.007=0.019=0.033=0.044=0.061=0.054=0.038=0.023=0.012=0.006,2.32,0.028,0.001=0.003=0.009=0.016=0.023=0.029=0.026=0.02=0.013=0.006,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,0.548=1.46=2.509=3.285=4.563=4.015=2.829=1.734=0.913=0.456,1.141=3.042=5.228=6.844=9.506=8.365=5.893=3.612=1.901=0.951,0.016=0.03=0.044=0.058=0.071=0.067=0.058=0.044=0.03=0.016,3.346=6.388=9.43=12.471=15.209=14.448=12.471=9.43=6.388=3.346,0=0=0=0=0=0=0=0=0=0,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,0=4.59=11.475=22.95=39.015=45.9=41.31=32.13=18.36=9.18,0.956,0.956,0.896,0.896,0.896,0.896,0.896,0.896,0.646,0.896,0.896,0.896,0.956,0.896,0.646,0.956,0.896,0.646,0.896,0.646,0.646,0.896,2,4,0,0,40.102,3.65=9.734=16.73=21.901=30.418=26.768=18.859=11.559=6.084=3.042,32.5,0.548=1.46=2.509=3.285=4.563=4.015=2.829=1.734=0.913=0.456,1.141=3.042=5.228=6.844=9.506=8.365=5.893=3.612=1.901=0.951,1.506=4.015=6.901=9.034=12.547=11.042=7.779=4.768=2.509=1.255,0
便携式防空导弹,现代,500,0.002,0.006,1,47.957,0.008=0.022=0.039=0.05=0.07=0.062=0.043=0.027=0.014=0.007,8.662=23.098=39.7=51.971=72.182=63.52=44.753=27.429=14.436=7.218,11.749,0.008=0.022=0.039=0.05=0.07=0.062=0.043=0.027=0.014=0.007,0.01=0.027=0.046=0.06=0.084=0.074=0.052=0.032=0.017=0.008,0.01=0.027=0.046=0.06=0.084=0.074=0.052=0.032=0.017=0.008,8,0.096,0.002=0.005=0.013=0.022=0.032=0.04=0.036=0.028=0.018=0.009,0.012=0.031=0.054=0.071=0.098=0.086=0.061=0.037=0.02=0.01,0.866=2.31=3.97=5.197=7.218=6.352=4.475=2.743=1.444=0.722,1.805=4.812=8.271=10.827=15.038=13.233=9.323=5.714=3.008=1.504,0.022=0.041=0.061=0.08=0.098=0.093=0.08=0.061=0.041=0.022,5.293=10.105=14.918=19.73=24.061=22.858=19.73=14.918=10.105=5.293,0=0=0=0=0=0=0=0=0=0,0.012=0.031=0.054=0.071=0.098=0.086=0.061=0.037=0.02=0.01,0=5.44=13.6=27.2=46.24=54.4=48.96=38.08=21.76=10.88,1,1,0.94,0.94,0.94,0.94,0.94,0.94,0.69,0.94,0.94,0.94,1,0.94,0.69,1,0.94,0.69,0.94,0.69,0.69,0.94,2,4,0,0,45.581,5.775=15.399=26.467=34.647=48.121=42.347=29.835=18.286=9.624=4.812,38,0.866=2.31=3.97=5.197=7.218=6.352=4.475=2.743=1.444=0.722,1.805=4.812=8.271=10.827=15.038=13.233=9.323=5.714=3.008=1.504,2.382=6.352=10.917=14.292=19.85=17.468=12.307=7.543=3.97=1.985,0
轮式装甲车,一战,300,0.002,0.006,14,32.481,0.003=0.008=0.014=0.019=0.026=0.023=0.016=0.01=0.005=0.003,3.015=8.039=13.817=18.088=25.122=22.108=15.576=9.546=5.024=2.512,20.681,0.003=0.008=0.014=0.019=0.026=0.023=0.016=0.01=0.005=0.003,0.004=0.01=0.017=0.023=0.032=0.028=0.02=0.012=0.006=0.003,0.004=0.01=0.017=0.023=0.032=0.028=0.02=0.012=0.006=0.003,1.8,0.022,0.001=0.002=0.005=0.008=0.012=0.015=0.014=0.01=0.007=0.003,0.004=0.012=0.02=0.026=0.037=0.032=0.023=0.014=0.007=0.004,1.256=3.35=5.757=7.537=10.468=9.211=6.49=3.978=2.094=1.047,1.005=2.68=4.606=6.029=8.374=7.369=5.192=3.182=1.675=0.837,0.008=0.015=0.023=0.03=0.037=0.035=0.03=0.023=0.015=0.008,0.691=1.319=1.947=2.575=3.14=2.983=2.575=1.947=1.319=0.691,0=0=0=0=0=0=0=0=0=0,0.004=0.012=0.02=0.026=0.037=0.032=0.023=0.014=0.007=0.004,0=1.9=4.75=9.5=16.15=19=17.1=13.3=7.6=3.8,0.9,0.9,0.84,0.84,0.84,0.84,0.84,0.84,0.59,0.84,0.84,0.84,0.9,0.84,0.59,0.9,0.84,0.59,0.84,0.59,0.59,0.84,39,8,0.12,0.02,40.976,2.01=5.359=9.211=12.059=16.748=14.738=10.384=6.364=3.35=1.675,25.5,1.256=3.35=5.757=7.537=10.468=9.211=6.49=3.978=2.094=1.047,1.005=2.68=4.606=6.029=8.374=7.369=5.192=3.182=1.675=0.837,0.829=2.211=3.8=4.974=6.909=6.08=4.283=2.625=1.382=0.691,2
轮式装甲车,二战,400,0.002,0.006,14,35.748,0.004=0.011=0.019=0.025=0.035=0.031=0.022=0.013=0.007=0.004,4.194=11.185=19.224=25.166=34.953=30.759=21.671=13.282=6.991=3.495,27.925,0.004=0.011=0.019=0.025=0.035=0.031=0.022=0.013=0.007=0.004,0.005=0.013=0.023=0.03=0.042=0.037=0.026=0.016=0.008=0.004,0.005=0.013=0.023=0.03=0.042=0.037=0.026=0.016=0.008=0.004,3.2,0.038,0.001=0.002=0.006=0.011=0.016=0.02=0.018=0.014=0.009=0.004,0.006=0.016=0.027=0.035=0.049=0.043=0.03=0.019=0.01=0.005,1.748=4.66=8.01=10.486=14.564=12.816=9.03=5.534=2.913=1.456,1.398=3.728=6.408=8.389=11.651=10.253=7.224=4.427=2.33=1.165,0.011=0.021=0.03=0.04=0.049=0.047=0.04=0.03=0.021=0.011,0.961=1.835=2.709=3.583=4.369=4.151=3.583=2.709=1.835=0.961,0=0=0=0=0=0=0=0=0=0,0.006=0.016=0.027=0.035=0.049=0.043=0.03=0.019=0.01=0.005,0=2.3=5.75=11.5=19.55=23=20.7=16.1=9.2=4.6,0.92,0.92,0.86,0.86,0.86,0.86,0.86,0.86,0.61,0.86,0.86,0.86,0.92,0.86,0.61,0.92,0.86,0.61,0.86,0.61,0.61,0.86,39,15,0.12,0.02,43.316,2.796=7.457=12.816=16.778=23.302=20.506=14.447=8.855=4.66=2.33,28,1.748=4.66=8.01=10.486=14.564=12.816=9.03=5.534=2.913=1.456,1.398=3.728=6.408=8.389=11.651=10.253=7.224=4.427=2.33=1.165,1.153=3.076=5.287=6.921=9.612=8.459=5.96=3.653=1.922=0.961,2
轮式装甲车,冷战,1200,0.002,0.006,14,42.182,0.006=0.016=0.028=0.037=0.051=0.045=0.031=0.019=0.01=0.005,7.063=18.835=32.373=42.38=58.86=51.797=36.493=22.367=11.772=5.886,42.454,0.006=0.016=0.028=0.037=0.051=0.045=0.031=0.019=0.01=0.005,0.007=0.019=0.033=0.044=0.061=0.054=0.038=0.023=0.012=0.006,0.007=0.019=0.033=0.044=0.061=0.054=0.038=0.023=0.012=0.006,13.92,0.167,0.001=0.003=0.009=0.016=0.023=0.029=0.026=0.02=0.013=0.006,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,2.943=7.848=13.489=17.658=24.525=21.582=15.206=9.32=4.905=2.453,2.354=6.278=10.791=14.127=19.62=17.266=12.164=7.456=3.924=1.962,0.016=0.03=0.044=0.058=0.071=0.067=0.058=0.044=0.03=0.016,1.619=3.09=4.562=6.033=7.358=6.99=6.033=4.562=3.09=1.619,0=0=0=0=0=0=0=0=0=0,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,0=2.7=6.75=13.5=22.95=27=24.3=18.9=10.8=5.4,0.956,0.956,0.896,0.896,0.896,0.896,0.896,0.896,0.646,0.896,0.896,0.896,0.956,0.896,0.646,0.956,0.896,0.646,0.896,0.646,0.646,0.896,39,20,0.12,0.02,48.232,4.709=12.557=21.582=28.253=39.24=34.531=24.329=14.911=7.848=3.924,32.5,2.943=7.848=13.489=17.658=24.525=21.582=15.206=9.32=4.905=2.453,2.354=6.278=10.791=14.127=19.62=17.266=12.164=7.456=3.924=1.962,1.942=5.18=8.903=11.654=16.187=14.244=10.036=6.151=3.237=1.619,2
